Entity,Code,Day,people_vaccinated
Serbia,SRB,2021-03-13,1218309
Serbia,SRB,2021-03-14,1224982
Serbia,SRB,2021-03-15,1249044
Serbia,SRB,2021-03-16,1258476
Serbia,SRB,2021-03-17,1267822
Serbia,SRB,2021-03-18,1285223
Serbia,SRB,2021-03-19,1303661
Serbia,SRB,2021-03-20,1305132
Serbia,SRB,2021-03-21,1308036
Serbia,SRB,2021-03-22,1313912
Serbia,SRB,2021-03-23,1330385
Serbia,SRB,2021-03-24,1338010
Serbia,SRB,2021-03-26,1366442
Serbia,SRB,2021-03-28,1404190
Serbia,SRB,2021-03-30,1414983
Serbia,SRB,2021-03-31,1428888
Serbia,SRB,2021-04-01,1450922
Serbia,SRB,2021-04-02,1458304
Serbia,SRB,2021-04-04,1476929
Serbia,SRB,2021-04-05,1481015
Serbia,SRB,2021-04-06,1504755
Serbia,SRB,2021-04-07,1552535
Serbia,SRB,2021-04-09,1677268
Serbia,SRB,2021-04-10,1716843
Serbia,SRB,2021-04-14,1780918
Serbia,SRB,2021-04-15,1807404
Serbia,SRB,2021-04-16,1820747
Serbia,SRB,2021-04-17,1827563
Serbia,SRB,2021-04-18,1829772
Serbia,SRB,2021-04-21,1868861
Serbia,SRB,2021-04-22,1892399
Serbia,SRB,2021-04-23,1900150
Serbia,SRB,2021-04-24,1944492
Serbia,SRB,2021-04-26,1954709
Serbia,SRB,2021-04-28,2005629
Serbia,SRB,2021-04-30,2026571
Serbia,SRB,2021-05-01,2028302
Serbia,SRB,2021-05-02,2028490
Serbia,SRB,2021-05-05,2071635
Serbia,SRB,2021-05-06,2088102
Serbia,SRB,2021-05-07,2116586
Serbia,SRB,2021-05-08,2140266
Serbia,SRB,2021-05-09,2149705
Serbia,SRB,2021-05-10,2169340
Serbia,SRB,2021-05-12,2219205
Serbia,SRB,2021-05-15,2278826
Serbia,SRB,2021-05-16,2286468
Serbia,SRB,2021-05-17,2304204
Serbia,SRB,2021-05-18,2320325
Serbia,SRB,2021-05-19,2338805
Serbia,SRB,2021-05-21,2370788
Serbia,SRB,2021-05-23,2388000
Seychelles,SYC,2021-01-09,0
Seychelles,SYC,2021-01-13,2000
Seychelles,SYC,2021-01-15,4000
Seychelles,SYC,2021-01-16,7000
Seychelles,SYC,2021-01-19,10976
Seychelles,SYC,2021-01-20,13163
Seychelles,SYC,2021-01-22,16890
Seychelles,SYC,2021-01-23,18353
Seychelles,SYC,2021-01-25,19889
Seychelles,SYC,2021-01-26,22712
Seychelles,SYC,2021-01-27,25587
Seychelles,SYC,2021-01-28,28779
Seychelles,SYC,2021-01-29,30861
Seychelles,SYC,2021-02-01,35079
Seychelles,SYC,2021-02-02,36284
Seychelles,SYC,2021-02-03,37087
Seychelles,SYC,2021-02-06,37589
Seychelles,SYC,2021-02-08,37714
Seychelles,SYC,2021-02-09,37723
Seychelles,SYC,2021-02-10,37726
Seychelles,SYC,2021-02-11,37952
Seychelles,SYC,2021-02-13,41799
Seychelles,SYC,2021-02-15,41808
Seychelles,SYC,2021-02-16,41815
Seychelles,SYC,2021-02-17,41839
Seychelles,SYC,2021-02-18,42621
Seychelles,SYC,2021-02-19,43461
Seychelles,SYC,2021-02-21,43977
Seychelles,SYC,2021-02-23,47188
Seychelles,SYC,2021-02-25,51577
Seychelles,SYC,2021-02-27,55889
Seychelles,SYC,2021-03-01,55901
Seychelles,SYC,2021-03-03,56261
Seychelles,SYC,2021-03-04,57095
Seychelles,SYC,2021-03-08,57901
Seychelles,SYC,2021-03-10,60439
Seychelles,SYC,2021-03-11,61070
Seychelles,SYC,2021-03-15,62067
Seychelles,SYC,2021-03-18,62457
Seychelles,SYC,2021-03-23,63100
Seychelles,SYC,2021-03-24,63132
Seychelles,SYC,2021-03-30,63686
Seychelles,SYC,2021-04-01,64123
Seychelles,SYC,2021-04-06,64508
Seychelles,SYC,2021-04-10,65490
Seychelles,SYC,2021-04-13,66250
Seychelles,SYC,2021-04-19,66433
Seychelles,SYC,2021-04-23,66497
Seychelles,SYC,2021-04-26,66583
Seychelles,SYC,2021-04-28,67043
Seychelles,SYC,2021-04-29,67680
Seychelles,SYC,2021-05-03,68045
Seychelles,SYC,2021-05-05,68512
Seychelles,SYC,2021-05-12,69708
Seychelles,SYC,2021-05-15,69915
Seychelles,SYC,2021-05-18,70126
Sierra Leone,SLE,2021-03-14,0
Sierra Leone,SLE,2021-03-25,10673
Sierra Leone,SLE,2021-03-30,25836
Sierra Leone,SLE,2021-03-31,31889
Sierra Leone,SLE,2021-04-10,37558
Sierra Leone,SLE,2021-04-14,41543
Sierra Leone,SLE,2021-04-15,42566
Sierra Leone,SLE,2021-04-25,52076
Sierra Leone,SLE,2021-04-27,53717
Sierra Leone,SLE,2021-04-29,54084
Sierra Leone,SLE,2021-05-01,55083
Sierra Leone,SLE,2021-05-05,56774
Sierra Leone,SLE,2021-05-08,58250
Singapore,SGP,2021-01-11,3400
Singapore,SGP,2021-01-12,6200
Singapore,SGP,2021-01-22,60000
Singapore,SGP,2021-01-27,113000
Singapore,SGP,2021-01-31,155000
Singapore,SGP,2021-02-02,175000
Singapore,SGP,2021-02-10,250000
Singapore,SGP,2021-02-18,250000
Singapore,SGP,2021-03-01,317715
Singapore,SGP,2021-03-04,350000
Singapore,SGP,2021-03-07,379000
Singapore,SGP,2021-03-08,392620
Singapore,SGP,2021-03-15,549254
Singapore,SGP,2021-03-22,771297
Singapore,SGP,2021-03-23,799000
Singapore,SGP,2021-03-29,943307
Singapore,SGP,2021-04-03,1050000
Singapore,SGP,2021-04-06,1131658
Singapore,SGP,2021-04-18,1364124
Singapore,SGP,2021-05-10,1852684
Singapore,SGP,2021-05-13,1900000
Singapore,SGP,2021-05-17,1966524
Sint Maarten (Dutch part),SXM,2021-05-07,14678
Sint Maarten (Dutch part),SXM,2021-05-14,15304
Slovakia,SVK,2021-01-04,0
Slovakia,SVK,2021-01-05,425
Slovakia,SVK,2021-01-06,6618
Slovakia,SVK,2021-01-07,13661
Slovakia,SVK,2021-01-08,20702
Slovakia,SVK,2021-01-09,22311
Slovakia,SVK,2021-01-10,25356
Slovakia,SVK,2021-01-11,29411
Slovakia,SVK,2021-01-12,39977
Slovakia,SVK,2021-01-13,46727
Slovakia,SVK,2021-01-14,54183
Slovakia,SVK,2021-01-15,62037
Slovakia,SVK,2021-01-16,63399
Slovakia,SVK,2021-01-17,63453
Slovakia,SVK,2021-01-18,71839
Slovakia,SVK,2021-01-19,79329
Slovakia,SVK,2021-01-20,86347
Slovakia,SVK,2021-01-21,93018
Slovakia,SVK,2021-01-22,99655
Slovakia,SVK,2021-01-23,99931
Slovakia,SVK,2021-01-24,99931
Slovakia,SVK,2021-01-25,106599
Slovakia,SVK,2021-01-26,113571
Slovakia,SVK,2021-01-27,120362
Slovakia,SVK,2021-01-28,128712
Slovakia,SVK,2021-01-29,138177
Slovakia,SVK,2021-01-30,139566
Slovakia,SVK,2021-01-31,139679
Slovakia,SVK,2021-02-01,148530
Slovakia,SVK,2021-02-02,157342
Slovakia,SVK,2021-02-03,166717
Slovakia,SVK,2021-02-04,175587
Slovakia,SVK,2021-02-05,183967
Slovakia,SVK,2021-02-06,186055
Slovakia,SVK,2021-02-07,186235
Slovakia,SVK,2021-02-08,193631
Slovakia,SVK,2021-02-09,200950
Slovakia,SVK,2021-02-10,207505
Slovakia,SVK,2021-02-11,214694
Slovakia,SVK,2021-02-12,222389
Slovakia,SVK,2021-02-13,226279
Slovakia,SVK,2021-02-14,236882
Slovakia,SVK,2021-02-15,243608
Slovakia,SVK,2021-02-16,248592
Slovakia,SVK,2021-02-17,254152
Slovakia,SVK,2021-02-18,258746
Slovakia,SVK,2021-02-19,265079
Slovakia,SVK,2021-02-20,271439
Slovakia,SVK,2021-02-21,277755
Slovakia,SVK,2021-02-22,283381
Slovakia,SVK,2021-02-23,289532
Slovakia,SVK,2021-02-24,295680
Slovakia,SVK,2021-02-25,298902
Slovakia,SVK,2021-02-26,302823
Slovakia,SVK,2021-02-27,311647
Slovakia,SVK,2021-02-28,317213
Slovakia,SVK,2021-03-01,323145
Slovakia,SVK,2021-03-02,328735
Slovakia,SVK,2021-03-03,332970
Slovakia,SVK,2021-03-04,337340
Slovakia,SVK,2021-03-05,342905
Slovakia,SVK,2021-03-06,361699
Slovakia,SVK,2021-03-07,374148
Slovakia,SVK,2021-03-08,379293
Slovakia,SVK,2021-03-09,382522
Slovakia,SVK,2021-03-10,386512
Slovakia,SVK,2021-03-11,397908
Slovakia,SVK,2021-03-12,411583
Slovakia,SVK,2021-03-13,433072
Slovakia,SVK,2021-03-14,449307
Slovakia,SVK,2021-03-15,463719
Slovakia,SVK,2021-03-16,479719
Slovakia,SVK,2021-03-17,495660
Slovakia,SVK,2021-03-18,512840
Slovakia,SVK,2021-03-19,526268
Slovakia,SVK,2021-03-20,544847
Slovakia,SVK,2021-03-21,560170
Slovakia,SVK,2021-03-22,578759
Slovakia,SVK,2021-03-23,597211
Slovakia,SVK,2021-03-24,615702
Slovakia,SVK,2021-03-25,632641
Slovakia,SVK,2021-03-26,650482
Slovakia,SVK,2021-03-27,664806
Slovakia,SVK,2021-03-28,673956
Slovakia,SVK,2021-03-29,694009
Slovakia,SVK,2021-03-30,713058
Slovakia,SVK,2021-03-31,734075
Slovakia,SVK,2021-04-01,754281
Slovakia,SVK,2021-04-02,758936
Slovakia,SVK,2021-04-03,770220
Slovakia,SVK,2021-04-04,774316
Slovakia,SVK,2021-04-05,774685
Slovakia,SVK,2021-04-06,791159
Slovakia,SVK,2021-04-07,811756
Slovakia,SVK,2021-04-08,826863
Slovakia,SVK,2021-04-09,843726
Slovakia,SVK,2021-04-10,864552
Slovakia,SVK,2021-04-11,884350
Slovakia,SVK,2021-04-12,895991
Slovakia,SVK,2021-04-13,905485
Slovakia,SVK,2021-04-14,915638
Slovakia,SVK,2021-04-15,926866
Slovakia,SVK,2021-04-16,941642
Slovakia,SVK,2021-04-17,967384
Slovakia,SVK,2021-04-18,979692
Slovakia,SVK,2021-04-19,989039
Slovakia,SVK,2021-04-20,997584
Slovakia,SVK,2021-04-21,1004565
Slovakia,SVK,2021-04-22,1013318
Slovakia,SVK,2021-04-23,1022432
Slovakia,SVK,2021-04-24,1037012
Slovakia,SVK,2021-04-25,1050259
Slovakia,SVK,2021-04-26,1058420
Slovakia,SVK,2021-04-27,1063534
Slovakia,SVK,2021-04-28,1069581
Slovakia,SVK,2021-04-29,1077423
Slovakia,SVK,2021-04-30,1096133
Slovakia,SVK,2021-05-01,1123239
Slovakia,SVK,2021-05-02,1140495
Slovakia,SVK,2021-05-03,1159500
Slovakia,SVK,2021-05-04,1170045
Slovakia,SVK,2021-05-05,1176211
Slovakia,SVK,2021-05-06,1188517
Slovakia,SVK,2021-05-07,1203482
Slovakia,SVK,2021-05-08,1239482
Slovakia,SVK,2021-05-09,1266949
Slovakia,SVK,2021-05-10,1291305
Slovakia,SVK,2021-05-11,1312593
Slovakia,SVK,2021-05-12,1331007
Slovakia,SVK,2021-05-13,1349030
Slovakia,SVK,2021-05-14,1369383
Slovakia,SVK,2021-05-15,1392883
Slovakia,SVK,2021-05-16,1416028
Slovakia,SVK,2021-05-17,1437298
Slovakia,SVK,2021-05-18,1455553
Slovakia,SVK,2021-05-19,1487294
Slovakia,SVK,2021-05-20,1508912
Slovakia,SVK,2021-05-21,1535583
Slovakia,SVK,2021-05-22,1550656
Slovakia,SVK,2021-05-23,1565421
Slovenia,SVN,2020-12-27,6042
Slovenia,SVN,2020-12-28,7625
Slovenia,SVN,2020-12-29,8929
Slovenia,SVN,2020-12-30,9323
Slovenia,SVN,2020-12-31,11178
Slovenia,SVN,2021-01-01,11328
Slovenia,SVN,2021-01-02,11732
Slovenia,SVN,2021-01-03,12287
Slovenia,SVN,2021-01-04,13367
Slovenia,SVN,2021-01-05,15834
Slovenia,SVN,2021-01-06,21122
Slovenia,SVN,2021-01-07,26595
Slovenia,SVN,2021-01-08,29818
Slovenia,SVN,2021-01-09,30072
Slovenia,SVN,2021-01-10,30073
Slovenia,SVN,2021-01-11,30557
Slovenia,SVN,2021-01-12,32360
Slovenia,SVN,2021-01-13,37069
Slovenia,SVN,2021-01-14,43791
Slovenia,SVN,2021-01-15,48557
Slovenia,SVN,2021-01-16,48881
Slovenia,SVN,2021-01-17,48885
Slovenia,SVN,2021-01-18,48948
Slovenia,SVN,2021-01-19,49504
Slovenia,SVN,2021-01-20,50661
Slovenia,SVN,2021-01-21,51959
Slovenia,SVN,2021-01-22,53145
Slovenia,SVN,2021-01-23,53375
Slovenia,SVN,2021-01-24,53391
Slovenia,SVN,2021-01-25,53394
Slovenia,SVN,2021-01-26,53481
Slovenia,SVN,2021-01-27,53768
Slovenia,SVN,2021-01-28,54293
Slovenia,SVN,2021-01-29,54856
Slovenia,SVN,2021-01-30,54867
Slovenia,SVN,2021-01-31,54867
Slovenia,SVN,2021-02-01,54890
Slovenia,SVN,2021-02-02,54907
Slovenia,SVN,2021-02-03,55099
Slovenia,SVN,2021-02-04,55719
Slovenia,SVN,2021-02-05,56129
Slovenia,SVN,2021-02-06,56157
Slovenia,SVN,2021-02-07,56157
Slovenia,SVN,2021-02-08,56555
Slovenia,SVN,2021-02-09,56643
Slovenia,SVN,2021-02-10,59140
Slovenia,SVN,2021-02-11,65966
Slovenia,SVN,2021-02-12,72846
Slovenia,SVN,2021-02-13,73556
Slovenia,SVN,2021-02-14,73572
Slovenia,SVN,2021-02-15,73650
Slovenia,SVN,2021-02-16,74694
Slovenia,SVN,2021-02-17,79612
Slovenia,SVN,2021-02-18,87917
Slovenia,SVN,2021-02-19,94062
Slovenia,SVN,2021-02-20,96580
Slovenia,SVN,2021-02-21,96581
Slovenia,SVN,2021-02-22,97054
Slovenia,SVN,2021-02-23,98575
Slovenia,SVN,2021-02-24,105366
Slovenia,SVN,2021-02-25,116123
Slovenia,SVN,2021-02-26,123366
Slovenia,SVN,2021-02-27,124282
Slovenia,SVN,2021-02-28,124282
Slovenia,SVN,2021-03-01,125420
Slovenia,SVN,2021-03-02,127585
Slovenia,SVN,2021-03-03,134133
Slovenia,SVN,2021-03-04,140863
Slovenia,SVN,2021-03-05,145482
Slovenia,SVN,2021-03-06,146831
Slovenia,SVN,2021-03-07,146831
Slovenia,SVN,2021-03-08,148240
Slovenia,SVN,2021-03-09,151929
Slovenia,SVN,2021-03-10,156620
Slovenia,SVN,2021-03-11,162739
Slovenia,SVN,2021-03-12,171121
Slovenia,SVN,2021-03-13,177484
Slovenia,SVN,2021-03-14,177485
Slovenia,SVN,2021-03-15,178820
Slovenia,SVN,2021-03-16,179089
Slovenia,SVN,2021-03-17,179542
Slovenia,SVN,2021-03-18,181228
Slovenia,SVN,2021-03-19,184226
Slovenia,SVN,2021-03-20,188281
Slovenia,SVN,2021-03-21,188281
Slovenia,SVN,2021-03-22,189401
Slovenia,SVN,2021-03-23,193339
Slovenia,SVN,2021-03-24,200676
Slovenia,SVN,2021-03-25,212540
Slovenia,SVN,2021-03-26,226244
Slovenia,SVN,2021-03-27,233010
Slovenia,SVN,2021-03-28,234268
Slovenia,SVN,2021-03-29,235393
Slovenia,SVN,2021-03-30,242945
Slovenia,SVN,2021-03-31,256267
Slovenia,SVN,2021-04-01,272951
Slovenia,SVN,2021-04-02,282791
Slovenia,SVN,2021-04-03,285782
Slovenia,SVN,2021-04-04,287374
Slovenia,SVN,2021-04-05,287374
Slovenia,SVN,2021-04-06,289825
Slovenia,SVN,2021-04-07,295958
Slovenia,SVN,2021-04-08,310684
Slovenia,SVN,2021-04-09,329157
Slovenia,SVN,2021-04-10,338209
Slovenia,SVN,2021-04-11,339818
Slovenia,SVN,2021-04-12,341470
Slovenia,SVN,2021-04-13,344547
Slovenia,SVN,2021-04-14,352342
Slovenia,SVN,2021-04-15,361796
Slovenia,SVN,2021-04-16,370220
Slovenia,SVN,2021-04-17,372722
Slovenia,SVN,2021-04-18,373999
Slovenia,SVN,2021-04-19,376330
Slovenia,SVN,2021-04-20,381547
Slovenia,SVN,2021-04-21,389290
Slovenia,SVN,2021-04-22,397420
Slovenia,SVN,2021-04-23,408265
Slovenia,SVN,2021-04-24,410770
Slovenia,SVN,2021-04-25,411429
Slovenia,SVN,2021-04-26,411807
Slovenia,SVN,2021-04-27,412268
Slovenia,SVN,2021-04-28,415476
Slovenia,SVN,2021-04-29,421474
Slovenia,SVN,2021-04-30,427709
Slovenia,SVN,2021-05-01,428792
Slovenia,SVN,2021-05-02,430082
Slovenia,SVN,2021-05-03,435101
Slovenia,SVN,2021-05-04,442298
Slovenia,SVN,2021-05-05,452400
Slovenia,SVN,2021-05-06,468048
Slovenia,SVN,2021-05-07,481586
Slovenia,SVN,2021-05-08,487088
Slovenia,SVN,2021-05-09,488760
Slovenia,SVN,2021-05-10,491090
Slovenia,SVN,2021-05-11,499325
Slovenia,SVN,2021-05-12,515883
Slovenia,SVN,2021-05-13,535236
Slovenia,SVN,2021-05-14,552522
Slovenia,SVN,2021-05-15,559380
Slovenia,SVN,2021-05-16,559566
Slovenia,SVN,2021-05-17,563116
Slovenia,SVN,2021-05-18,573422
Slovenia,SVN,2021-05-19,589204
Slovenia,SVN,2021-05-20,612245
Slovenia,SVN,2021-05-21,626943
Slovenia,SVN,2021-05-22,629785
Slovenia,SVN,2021-05-23,631000
Solomon Islands,SLB,2021-03-23,0
Solomon Islands,SLB,2021-04-13,2622
Solomon Islands,SLB,2021-04-20,3479
Solomon Islands,SLB,2021-04-27,3522
Solomon Islands,SLB,2021-05-04,4289
Solomon Islands,SLB,2021-05-11,9340
Solomon Islands,SLB,2021-05-18,10800
Somalia,SOM,2021-04-17,117567
Somalia,SOM,2021-05-02,123570
Somalia,SOM,2021-05-16,124471
South Africa,ZAF,2021-02-16,0
South Africa,ZAF,2021-02-18,2260
South Africa,ZAF,2021-02-19,6524
South Africa,ZAF,2021-02-20,10414
South Africa,ZAF,2021-02-21,15388
South Africa,ZAF,2021-02-22,23059
South Africa,ZAF,2021-02-23,32315
South Africa,ZAF,2021-02-24,41809
South Africa,ZAF,2021-02-25,52647
South Africa,ZAF,2021-02-26,63648
South Africa,ZAF,2021-02-27,67303
South Africa,ZAF,2021-02-28,70527
South Africa,ZAF,2021-03-01,73047
South Africa,ZAF,2021-03-02,76037
South Africa,ZAF,2021-03-03,83570
South Africa,ZAF,2021-03-04,92029
South Africa,ZAF,2021-03-05,100180
South Africa,ZAF,2021-03-06,101573
South Africa,ZAF,2021-03-07,101573
South Africa,ZAF,2021-03-08,101841
South Africa,ZAF,2021-03-09,107054
South Africa,ZAF,2021-03-10,128887
South Africa,ZAF,2021-03-11,138014
South Africa,ZAF,2021-03-12,145215
South Africa,ZAF,2021-03-13,145544
South Africa,ZAF,2021-03-15,147753
South Africa,ZAF,2021-03-16,157286
South Africa,ZAF,2021-03-17,168413
South Africa,ZAF,2021-03-18,177275
South Africa,ZAF,2021-03-19,182983
South Africa,ZAF,2021-03-23,194257
South Africa,ZAF,2021-03-24,207808
South Africa,ZAF,2021-03-25,220129
South Africa,ZAF,2021-03-26,231002
South Africa,ZAF,2021-03-27,231605
South Africa,ZAF,2021-03-29,239665
South Africa,ZAF,2021-03-30,251707
South Africa,ZAF,2021-03-31,263878
South Africa,ZAF,2021-04-01,269102
South Africa,ZAF,2021-04-06,272438
South Africa,ZAF,2021-04-07,278909
South Africa,ZAF,2021-04-08,283629
South Africa,ZAF,2021-04-09,288368
South Africa,ZAF,2021-04-10,288406
South Africa,ZAF,2021-04-12,289787
South Africa,ZAF,2021-04-13,292623
South Africa,ZAF,2021-04-28,298153
South Africa,ZAF,2021-04-29,307591
South Africa,ZAF,2021-04-30,317656
South Africa,ZAF,2021-05-01,318670
South Africa,ZAF,2021-05-03,329098
South Africa,ZAF,2021-05-04,353181
South Africa,ZAF,2021-05-05,366101
South Africa,ZAF,2021-05-07,381171
South Africa,ZAF,2021-05-08,382480
South Africa,ZAF,2021-05-10,395230
South Africa,ZAF,2021-05-11,414372
South Africa,ZAF,2021-05-12,430730
South Africa,ZAF,2021-05-13,455169
South Africa,ZAF,2021-05-22,642946
South America,,2020-12-24,420
South America,,2020-12-25,5198
South America,,2020-12-26,8338
South America,,2020-12-27,8649
South America,,2020-12-28,8649
South America,,2020-12-29,8649
South America,,2020-12-30,8649
South America,,2020-12-31,8649
South America,,2021-01-01,8649
South America,,2021-01-02,8649
South America,,2021-01-03,8649
South America,,2021-01-04,9054
South America,,2021-01-05,10497
South America,,2021-01-06,10702
South America,,2021-01-07,10702
South America,,2021-01-08,10702
South America,,2021-01-09,10702
South America,,2021-01-10,10702
South America,,2021-01-11,10702
South America,,2021-01-12,10702
South America,,2021-01-13,10703
South America,,2021-01-14,12821
South America,,2021-01-15,13778
South America,,2021-01-16,13801
South America,,2021-01-17,13913
South America,,2021-01-18,25945
South America,,2021-01-19,55658
South America,,2021-01-20,325573
South America,,2021-01-21,442443
South America,,2021-01-22,557405
South America,,2021-01-23,853722
South America,,2021-01-24,921830
South America,,2021-01-25,1017819
South America,,2021-01-26,1172962
South America,,2021-01-27,1462193
South America,,2021-01-28,1787433
South America,,2021-01-29,1995287
South America,,2021-01-30,2264822
South America,,2021-01-31,2387532
South America,,2021-02-01,2449187
South America,,2021-02-02,2647295
South America,,2021-02-03,3049477
South America,,2021-02-04,3791674
South America,,2021-02-05,3962214
South America,,2021-02-06,4324361
South America,,2021-02-07,4479395
South America,,2021-02-08,4749772
South America,,2021-02-09,5203534
South America,,2021-02-10,5790592
South America,,2021-02-11,6357288
South America,,2021-02-12,6884449
South America,,2021-02-13,7296838
South America,,2021-02-14,7402944
South America,,2021-02-15,7716009
South America,,2021-02-16,8192789
South America,,2021-02-17,8387217
South America,,2021-02-18,8725153
South America,,2021-02-19,9077286
South America,,2021-02-20,9259445
South America,,2021-02-21,9337841
South America,,2021-02-22,9517593
South America,,2021-02-23,9807636
South America,,2021-02-24,10075989
South America,,2021-02-25,10309294
South America,,2021-02-26,10609803
South America,,2021-02-27,10791911
South America,,2021-02-28,10911172
South America,,2021-03-01,11137917
South America,,2021-03-02,11661198
South America,,2021-03-03,12206352
South America,,2021-03-04,12763496
South America,,2021-03-05,13297638
South America,,2021-03-06,13396306
South America,,2021-03-07,13550603
South America,,2021-03-08,13762181
South America,,2021-03-09,14049214
South America,,2021-03-10,14505147
South America,,2021-03-11,15115421
South America,,2021-03-12,15756479
South America,,2021-03-13,16860523
South America,,2021-03-14,17026141
South America,,2021-03-15,17661728
South America,,2021-03-16,18033412
South America,,2021-03-17,18899319
South America,,2021-03-18,19543332
South America,,2021-03-19,20176745
South America,,2021-03-20,20501819
South America,,2021-03-21,20666984
South America,,2021-03-22,21345044
South America,,2021-03-23,22648595
South America,,2021-03-24,23611431
South America,,2021-03-25,24410529
South America,,2021-03-26,25268531
South America,,2021-03-27,25935277
South America,,2021-03-28,26237387
South America,,2021-03-29,26906784
South America,,2021-03-30,27432647
South America,,2021-03-31,28668811
South America,,2021-04-01,29013791
South America,,2021-04-02,30425654
South America,,2021-04-03,30802052
South America,,2021-04-04,30977295
South America,,2021-04-05,31833330
South America,,2021-04-06,32786963
South America,,2021-04-07,34254382
South America,,2021-04-08,35143711
South America,,2021-04-09,35972709
South America,,2021-04-10,36901835
South America,,2021-04-11,37174465
South America,,2021-04-12,37995845
South America,,2021-04-13,40919680
South America,,2021-04-14,41980693
South America,,2021-04-15,42276280
South America,,2021-04-16,42653112
South America,,2021-04-17,42946074
South America,,2021-04-18,43249742
South America,,2021-04-19,43878019
South America,,2021-04-20,44158481
South America,,2021-04-21,44577168
South America,,2021-04-22,45305291
South America,,2021-04-23,46695394
South America,,2021-04-24,47296501
South America,,2021-04-25,47656037
South America,,2021-04-26,48321618
South America,,2021-04-27,49310298
South America,,2021-04-28,50094409
South America,,2021-04-29,50912319
South America,,2021-04-30,51688131
South America,,2021-05-01,52179533
South America,,2021-05-02,52405783
South America,,2021-05-03,53052851
South America,,2021-05-04,54159585
South America,,2021-05-05,55058246
South America,,2021-05-06,55647022
South America,,2021-05-07,56608197
South America,,2021-05-08,56796963
South America,,2021-05-09,56899553
South America,,2021-05-10,57655314
South America,,2021-05-11,58591378
South America,,2021-05-12,59639447
South America,,2021-05-13,60802156
South America,,2021-05-14,62417974
South America,,2021-05-15,63134232
South America,,2021-05-16,63350943
South America,,2021-05-17,64236548
South America,,2021-05-18,65252673
South America,,2021-05-19,66342555
South America,,2021-05-20,67438341
South America,,2021-05-21,68193280
South America,,2021-05-22,69508659
South America,,2021-05-23,69673968
South Korea,KOR,2021-02-25,0
South Korea,KOR,2021-02-26,18489
South Korea,KOR,2021-02-27,20322
South Korea,KOR,2021-02-28,21177
South Korea,KOR,2021-03-02,87428
South Korea,KOR,2021-03-03,154421
South Korea,KOR,2021-03-04,225853
South Korea,KOR,2021-03-05,296380
South Korea,KOR,2021-03-06,314656
South Korea,KOR,2021-03-07,316865
South Korea,KOR,2021-03-08,383346
South Korea,KOR,2021-03-09,446941
South Korea,KOR,2021-03-10,500635
South Korea,KOR,2021-03-11,546277
South Korea,KOR,2021-03-12,583658
South Korea,KOR,2021-03-13,587884
South Korea,KOR,2021-03-14,588958
South Korea,KOR,2021-03-15,602150
South Korea,KOR,2021-03-16,621734
South Korea,KOR,2021-03-17,641331
South Korea,KOR,2021-03-18,659475
South Korea,KOR,2021-03-19,675426
South Korea,KOR,2021-03-20,676587
South Korea,KOR,2021-03-21,676607
South Korea,KOR,2021-03-22,680560
South Korea,KOR,2021-03-23,703612
South Korea,KOR,2021-03-24,733124
South Korea,KOR,2021-03-25,767451
South Korea,KOR,2021-03-26,792274
South Korea,KOR,2021-03-27,793858
South Korea,KOR,2021-03-28,793966
South Korea,KOR,2021-03-29,822448
South Korea,KOR,2021-03-30,852202
South Korea,KOR,2021-03-31,876573
South Korea,KOR,2021-04-01,914069
South Korea,KOR,2021-04-02,953556
South Korea,KOR,2021-04-03,962083
South Korea,KOR,2021-04-04,962730
South Korea,KOR,2021-04-05,999870
South Korea,KOR,2021-04-06,1039066
South Korea,KOR,2021-04-07,1075574
South Korea,KOR,2021-04-08,1113666
South Korea,KOR,2021-04-09,1148060
South Korea,KOR,2021-04-10,1156950
South Korea,KOR,2021-04-11,1157255
South Korea,KOR,2021-04-12,1195342
South Korea,KOR,2021-04-13,1239065
South Korea,KOR,2021-04-14,1285909
South Korea,KOR,2021-04-15,1379653
South Korea,KOR,2021-04-16,1482969
South Korea,KOR,2021-04-17,1512503
South Korea,KOR,2021-04-18,1517390
South Korea,KOR,2021-04-19,1639490
South Korea,KOR,2021-04-20,1771407
South Korea,KOR,2021-04-21,1903767
South Korea,KOR,2021-04-22,2035549
South Korea,KOR,2021-04-23,2195492
South Korea,KOR,2021-04-24,2260639
South Korea,KOR,2021-04-25,2266888
South Korea,KOR,2021-04-26,2409975
South Korea,KOR,2021-04-27,2586769
South Korea,KOR,2021-04-28,2808794
South Korea,KOR,2021-04-29,3056004
South Korea,KOR,2021-04-30,3326003
South Korea,KOR,2021-05-01,3395104
South Korea,KOR,2021-05-02,3396864
South Korea,KOR,2021-05-03,3466908
South Korea,KOR,2021-05-04,3530014
South Korea,KOR,2021-05-05,3560324
South Korea,KOR,2021-05-06,3608616
South Korea,KOR,2021-05-07,3662587
South Korea,KOR,2021-05-08,3674682
South Korea,KOR,2021-05-09,3674729
South Korea,KOR,2021-05-10,3692566
South Korea,KOR,2021-05-11,3698657
South Korea,KOR,2021-05-12,3711023
South Korea,KOR,2021-05-13,3719983
South Korea,KOR,2021-05-14,3731221
South Korea,KOR,2021-05-15,3733796
South Korea,KOR,2021-05-16,3733806
South Korea,KOR,2021-05-17,3745934
South Korea,KOR,2021-05-18,3759058
South Korea,KOR,2021-05-19,3760940
